"Longitude(x)"	"Latitude(y)"	"Clytolaema_rubricauda"	"Heliodoxa_aurescens"	"Heliodoxa_branickii"	"Heliodoxa_gularis"	"Heliodoxa_imperatrix"	"Heliodoxa_jacula"	"Heliodoxa_leadbeateri"	"Heliodoxa_rubinoides"	"Heliodoxa_schreibersii"	"Heliodoxa_xanthogonys"	"Hylonympha_macrocerca"	"Sternoclyta_cyanopectus"
"5288"	-64.85	1.85	0	1	0	0	0	0	0	0	0	0	0	0
"5289"	-64.75	1.85	0	1	0	0	0	0	0	0	0	0	0	0
"5290"	-64.65	1.85	0	1	0	0	0	0	0	0	0	1	0	0
"5291"	-64.55	1.85	0	1	0	0	0	0	0	0	0	1	0	0
"5292"	-64.45	1.85	0	1	0	0	0	0	0	0	0	1	0	0
"5293"	-64.35	1.85	0	1	0	0	0	0	0	0	0	1	0	0
"5294"	-64.25	1.85	0	1	0	0	0	0	0	0	0	1	0	0
"5295"	-64.15	1.85	0	1	0	0	0	0	0	0	0	1	0	0
"5296"	-64.05	1.85	0	1	0	0	0	0	0	0	0	1	0	0
"5297"	-63.95	1.85	0	1	0	0	0	0	0	0	0	1	0	0
"5298"	-63.85	1.85	0	1	0	0	0	0	0	0	0	1	0	0
"5299"	-63.75	1.85	0	1	0	0	0	0	0	0	0	0	0	0
"5300"	-63.65	1.85	0	1	0	0	0	0	0	0	0	0	0	0
"5301"	-63.55	1.85	0	1	0	0	0	0	0	0	0	0	0	0
"5302"	-63.45	1.85	0	1	0	0	0	0	0	0	0	0	0	0
"5303"	-63.35	1.85	0	1	0	0	0	0	0	0	0	0	0	0
"5304"	-63.25	1.85	0	1	0	0	0	0	0	0	0	0	0	0
"5305"	-63.15	1.85	0	1	0	0	0	0	0	0	0	0	0	0
"5306"	-63.05	1.85	0	1	0	0	0	0	0	0	0	0	0	0
"5307"	-62.95	1.85	0	1	0	0	0	0	0	0	0	0	0	0
"5308"	-62.85	1.85	0	1	0	0	0	0	0	0	0	0	0	0
"5309"	-62.75	1.85	0	1	0	0	0	0	0	0	0	0	0	0
"5310"	-62.65	1.85	0	1	0	0	0	0	0	0	0	0	0	0
"5311"	-62.55	1.85	0	1	0	0	0	0	0	0	0	0	0	0
"5312"	-62.45	1.85	0	1	0	0	0	0	0	0	0	0	0	0
"5313"	-62.35	1.85	0	1	0	0	0	0	0	0	0	0	0	0
"5314"	-62.25	1.85	0	1	0	0	0	0	0	0	0	0	0	0
"5315"	-77.85	1.75	0	0	0	0	1	0	0	0	0	0	0	0
"5316"	-77.75	1.75	0	0	0	0	1	0	0	0	0	0	0	0
"5317"	-77.65	1.75	0	0	0	0	1	0	0	0	0	0	0	0
"5318"	-76.85	1.75	0	0	0	0	0	0	1	0	0	0	0	0
"5319"	-76.75	1.75	0	0	0	0	0	0	1	0	0	0	0	0
"5320"	-76.65	1.75	0	0	0	0	0	0	1	1	0	0	0	0
"5321"	-76.55	1.75	0	0	0	0	0	0	1	1	0	0	0	0
"5322"	-76.45	1.75	0	0	0	0	0	0	1	1	0	0	0	0
"5323"	-76.35	1.75	0	0	0	0	0	0	1	1	0	0	0	0
"5324"	-76.25	1.75	0	0	0	0	0	0	1	1	0	0	0	0
"5325"	-76.15	1.75	0	0	0	0	0	0	1	1	0	0	0	0
"5326"	-76.05	1.75	0	0	0	0	0	0	1	1	0	0	0	0
"5327"	-75.95	1.75	0	0	0	0	0	0	1	1	0	0	0	0
"5328"	-75.85	1.75	0	0	0	0	0	0	1	1	0	0	0	0
"5329"	-75.75	1.75	0	0	0	0	0	0	1	1	0	0	0	0
"5330"	-75.65	1.75	0	1	0	0	0	0	0	1	0	0	0	0
"5331"	-75.55	1.75	0	1	0	0	0	0	0	1	0	0	0	0
"5332"	-75.45	1.75	0	1	0	0	0	0	0	0	0	0	0	0
"5333"	-75.35	1.75	0	1	0	0	0	0	0	0	0	0	0	0
"5334"	-75.25	1.75	0	1	0	0	0	0	0	0	0	0	0	0
"5335"	-75.15	1.75	0	1	0	0	0	0	0	0	0	0	0	0
"5336"	-75.05	1.75	0	1	0	0	0	0	0	0	0	0	0	0
"5337"	-74.95	1.75	0	1	0	0	0	0	0	0	0	0	0	0
"5338"	-74.85	1.75	0	1	0	0	0	0	0	0	0	0	0	0
"5339"	-74.75	1.75	0	1	0	0	0	0	0	0	0	0	0	0
"5340"	-74.65	1.75	0	1	0	0	0	0	0	0	0	0	0	0
"5341"	-74.55	1.75	0	1	0	0	0	0	0	0	0	0	0	0
"5342"	-74.45	1.75	0	1	0	0	0	0	0	0	0	0	0	0
"5343"	-74.35	1.75	0	1	0	0	0	0	0	0	0	0	0	0
"5344"	-74.25	1.75	0	1	0	0	0	0	0	0	0	0	0	0
"5345"	-74.15	1.75	0	1	0	0	0	0	0	0	0	0	0	0
"5346"	-74.05	1.75	0	1	0	0	0	0	0	0	0	0	0	0
"5347"	-72.65	1.75	0	0	0	0	0	0	0	0	1	0	0	0
"5348"	-72.55	1.75	0	0	0	0	0	0	0	0	1	0	0	0
"5349"	-72.45	1.75	0	0	0	0	0	0	0	0	1	0	0	0
"5350"	-72.35	1.75	0	0	0	0	0	0	0	0	1	0	0	0
"5351"	-72.25	1.75	0	0	0	0	0	0	0	0	1	0	0	0
"5352"	-72.15	1.75	0	0	0	0	0	0	0	0	1	0	0	0
"5353"	-72.05	1.75	0	0	0	0	0	0	0	0	1	0	0	0
"5354"	-71.95	1.75	0	0	0	0	0	0	0	0	1	0	0	0
"5355"	-71.85	1.75	0	0	0	0	0	0	0	0	1	0	0	0
"5356"	-71.75	1.75	0	0	0	0	0	0	0	0	1	0	0	0
"5357"	-71.65	1.75	0	0	0	0	0	0	0	0	1	0	0	0
"5358"	-71.55	1.75	0	0	0	0	0	0	0	0	1	0	0	0
"5359"	-71.45	1.75	0	0	0	0	0	0	0	0	1	0	0	0
"5360"	-71.35	1.75	0	0	0	0	0	0	0	0	1	0	0	0
"5361"	-71.25	1.75	0	0	0	0	0	0	0	0	1	0	0	0
"5362"	-71.15	1.75	0	0	0	0	0	0	0	0	1	0	0	0
"5363"	-71.05	1.75	0	0	0	0	0	0	0	0	1	0	0	0
"5364"	-70.95	1.75	0	0	0	0	0	0	0	0	1	0	0	0
"5365"	-70.85	1.75	0	0	0	0	0	0	0	0	1	0	0	0
"5366"	-70.75	1.75	0	0	0	0	0	0	0	0	1	0	0	0
"5367"	-70.65	1.75	0	0	0	0	0	0	0	0	1	0	0	0
"5368"	-70.55	1.75	0	0	0	0	0	0	0	0	1	0	0	0
"5369"	-70.45	1.75	0	0	0	0	0	0	0	0	1	0	0	0
"5370"	-70.35	1.75	0	1	0	0	0	0	0	0	1	0	0	0
"5371"	-70.25	1.75	0	1	0	0	0	0	0	0	1	0	0	0
"5372"	-70.15	1.75	0	1	0	0	0	0	0	0	1	0	0	0
"5373"	-70.05	1.75	0	1	0	0	0	0	0	0	1	0	0	0
"5374"	-69.95	1.75	0	1	0	0	0	0	0	0	1	0	0	0
"5375"	-69.85	1.75	0	1	0	0	0	0	0	0	1	0	0	0
"5376"	-69.75	1.75	0	1	0	0	0	0	0	0	1	0	0	0
"5377"	-69.65	1.75	0	1	0	0	0	0	0	0	1	0	0	0
"5378"	-69.55	1.75	0	1	0	0	0	0	0	0	1	0	0	0
"5379"	-69.45	1.75	0	1	0	0	0	0	0	0	1	0	0	0
"5380"	-69.35	1.75	0	1	0	0	0	0	0	0	1	0	0	0
"5381"	-69.25	1.75	0	1	0	0	0	0	0	0	1	0	0	0
"5382"	-69.15	1.75	0	1	0	0	0	0	0	0	1	0	0	0
"5383"	-69.05	1.75	0	1	0	0	0	0	0	0	1	0	0	0
"5384"	-68.95	1.75	0	1	0	0	0	0	0	0	1	0	0	0
"5385"	-68.85	1.75	0	1	0	0	0	0	0	0	1	0	0	0
"5386"	-68.75	1.75	0	1	0	0	0	0	0	0	1	0	0	0
"5387"	-68.65	1.75	0	1	0	0	0	0	0	0	1	0	0	0
"5388"	-68.55	1.75	0	1	0	0	0	0	0	0	1	0	0	0
"5389"	-68.45	1.75	0	1	0	0	0	0	0	0	1	0	0	0
"5390"	-68.35	1.75	0	1	0	0	0	0	0	0	1	0	0	0
"5391"	-68.25	1.75	0	1	0	0	0	0	0	0	1	0	0	0
"5392"	-68.15	1.75	0	1	0	0	0	0	0	0	1	0	0	0
"5393"	-68.05	1.75	0	1	0	0	0	0	0	0	1	0	0	0
"5394"	-67.95	1.75	0	1	0	0	0	0	0	0	1	0	0	0
"5395"	-67.85	1.75	0	1	0	0	0	0	0	0	1	0	0	0
"5396"	-67.75	1.75	0	1	0	0	0	0	0	0	1	0	0	0
"5397"	-67.65	1.75	0	1	0	0	0	0	0	0	1	0	0	0
"5398"	-67.55	1.75	0	1	0	0	0	0	0	0	1	0	0	0
"5399"	-67.45	1.75	0	1	0	0	0	0	0	0	1	0	0	0
"5400"	-67.35	1.75	0	1	0	0	0	0	0	0	1	0	0	0
"5401"	-67.25	1.75	0	1	0	0	0	0	0	0	1	0	0	0
"5402"	-67.15	1.75	0	1	0	0	0	0	0	0	1	0	0	0
"5403"	-67.05	1.75	0	1	0	0	0	0	0	0	0	0	0	0
"5404"	-66.95	1.75	0	1	0	0	0	0	0	0	0	0	0	0
"5405"	-66.85	1.75	0	1	0	0	0	0	0	0	0	0	0	0
"5406"	-66.75	1.75	0	1	0	0	0	0	0	0	0	0	0	0
"5407"	-66.65	1.75	0	1	0	0	0	0	0	0	0	0	0	0
"5408"	-66.55	1.75	0	1	0	0	0	0	0	0	0	0	0	0
"5409"	-66.45	1.75	0	1	0	0	0	0	0	0	0	0	0	0
"5410"	-66.35	1.75	0	1	0	0	0	0	0	0	0	0	0	0
"5411"	-66.25	1.75	0	1	0	0	0	0	0	0	0	0	0	0
"5412"	-66.15	1.75	0	1	0	0	0	0	0	0	0	0	0	0
"5413"	-66.05	1.75	0	1	0	0	0	0	0	0	0	0	0	0
"5414"	-65.95	1.75	0	1	0	0	0	0	0	0	0	0	0	0
"5415"	-65.85	1.75	0	1	0	0	0	0	0	0	0	0	0	0
"5416"	-65.75	1.75	0	1	0	0	0	0	0	0	0	0	0	0
"5417"	-65.65	1.75	0	1	0	0	0	0	0	0	0	0	0	0
"5418"	-65.55	1.75	0	1	0	0	0	0	0	0	0	0	0	0
"5419"	-65.45	1.75	0	1	0	0	0	0	0	0	0	0	0	0
"5420"	-65.35	1.75	0	1	0	0	0	0	0	0	0	0	0	0
"5421"	-65.25	1.75	0	1	0	0	0	0	0	0	0	0	0	0
"5422"	-65.15	1.75	0	1	0	0	0	0	0	0	0	0	0	0
"5423"	-65.05	1.75	0	1	0	0	0	0	0	0	0	0	0	0
"5424"	-64.95	1.75	0	1	0	0	0	0	0	0	0	0	0	0
"5425"	-64.85	1.75	0	1	0	0	0	0	0	0	0	1	0	0
"5426"	-64.75	1.75	0	1	0	0	0	0	0	0	0	1	0	0
"5427"	-64.65	1.75	0	1	0	0	0	0	0	0	0	1	0	0
"5428"	-64.55	1.75	0	1	0	0	0	0	0	0	0	1	0	0
"5429"	-64.45	1.75	0	1	0	0	0	0	0	0	0	1	0	0
"5430"	-64.35	1.75	0	1	0	0	0	0	0	0	0	1	0	0
"5431"	-64.25	1.75	0	1	0	0	0	0	0	0	0	1	0	0
"5432"	-64.15	1.75	0	1	0	0	0	0	0	0	0	1	0	0
"5433"	-64.05	1.75	0	1	0	0	0	0	0	0	0	1	0	0
"5434"	-63.95	1.75	0	1	0	0	0	0	0	0	0	1	0	0
"5435"	-63.85	1.75	0	1	0	0	0	0	0	0	0	0	0	0
"5436"	-63.75	1.75	0	1	0	0	0	0	0	0	0	0	0	0
"5437"	-63.65	1.75	0	1	0	0	0	0	0	0	0	0	0	0
"5438"	-63.55	1.75	0	1	0	0	0	0	0	0	0	0	0	0
"5439"	-63.45	1.75	0	1	0	0	0	0	0	0	0	0	0	0
"5440"	-63.35	1.75	0	1	0	0	0	0	0	0	0	0	0	0
"5441"	-63.25	1.75	0	1	0	0	0	0	0	0	0	0	0	0
"5442"	-63.15	1.75	0	1	0	0	0	0	0	0	0	0	0	0
"5443"	-63.05	1.75	0	1	0	0	0	0	0	0	0	0	0	0
"5444"	-62.95	1.75	0	1	0	0	0	0	0	0	0	0	0	0
"5445"	-62.85	1.75	0	1	0	0	0	0	0	0	0	0	0	0
"5446"	-62.75	1.75	0	1	0	0	0	0	0	0	0	0	0	0
"5447"	-62.65	1.75	0	1	0	0	0	0	0	0	0	0	0	0
"5448"	-62.55	1.75	0	1	0	0	0	0	0	0	0	0	0	0
"5449"	-62.45	1.75	0	1	0	0	0	0	0	0	0	0	0	0
"5450"	-62.35	1.75	0	1	0	0	0	0	0	0	0	0	0	0
"5451"	-62.25	1.75	0	1	0	0	0	0	0	0	0	0	0	0
"5452"	-77.95	1.65	0	0	0	0	1	0	0	0	0	0	0	0
"5453"	-77.85	1.65	0	0	0	0	1	0	0	0	0	0	0	0
"5454"	-77.75	1.65	0	0	0	0	1	0	0	0	0	0	0	0
"5455"	-77.65	1.65	0	0	0	0	1	0	0	0	0	0	0	0
"5456"	-76.95	1.65	0	0	0	0	0	0	1	0	0	0	0	0
"5457"	-76.85	1.65	0	0	0	0	0	0	1	0	0	0	0	0
"5458"	-76.75	1.65	0	0	0	0	0	0	1	1	0	0	0	0
"5459"	-76.65	1.65	0	0	0	0	0	0	1	1	0	0	0	0
"5460"	-76.55	1.65	0	0	0	0	0	0	1	1	1	0	0	0
"5461"	-76.45	1.65	0	0	0	0	0	0	1	1	1	0	0	0
"5462"	-76.35	1.65	0	0	0	0	0	0	1	1	0	0	0	0
"5463"	-76.25	1.65	0	0	0	0	0	0	1	1	0	0	0	0
"5464"	-76.15	1.65	0	0	0	0	0	0	1	1	0	0	0	0
"5465"	-76.05	1.65	0	0	0	0	0	0	1	1	0	0	0	0
"5466"	-75.95	1.65	0	0	0	0	0	0	1	1	0	0	0	0
"5467"	-75.85	1.65	0	0	0	0	0	0	1	1	0	0	0	0
"5468"	-75.75	1.65	0	1	0	0	0	0	0	1	0	0	0	0
"5469"	-75.65	1.65	0	1	0	0	0	0	0	1	0	0	0	0
"5470"	-75.55	1.65	0	1	0	0	0	0	0	0	0	0	0	0
"5471"	-75.45	1.65	0	1	0	0	0	0	0	0	0	0	0	0
"5472"	-75.35	1.65	0	1	0	0	0	0	0	0	0	0	0	0
"5473"	-75.25	1.65	0	1	0	0	0	0	0	0	0	0	0	0
"5474"	-75.15	1.65	0	1	0	0	0	0	0	0	0	0	0	0
"5475"	-75.05	1.65	0	1	0	0	0	0	0	0	0	0	0	0
"5476"	-74.95	1.65	0	1	0	0	0	0	0	0	0	0	0	0
"5477"	-74.85	1.65	0	1	0	0	0	0	0	0	0	0	0	0
"5478"	-74.75	1.65	0	1	0	0	0	0	0	0	0	0	0	0
"5479"	-74.65	1.65	0	1	0	0	0	0	0	0	0	0	0	0
"5480"	-74.55	1.65	0	1	0	0	0	0	0	0	0	0	0	0
"5481"	-74.45	1.65	0	1	0	0	0	0	0	0	0	0	0	0
"5482"	-74.35	1.65	0	1	0	0	0	0	0	0	0	0	0	0
"5483"	-74.25	1.65	0	1	0	0	0	0	0	0	0	0	0	0
"5484"	-74.15	1.65	0	1	0	0	0	0	0	0	0	0	0	0
"5485"	-74.05	1.65	0	1	0	0	0	0	0	0	0	0	0	0
"5486"	-73.95	1.65	0	1	0	0	0	0	0	0	0	0	0	0
"5487"	-73.85	1.65	0	1	0	0	0	0	0	0	0	0	0	0
"5488"	-73.75	1.65	0	1	0	0	0	0	0	0	0	0	0	0
"5489"	-73.65	1.65	0	1	0	0	0	0	0	0	0	0	0	0
"5490"	-72.95	1.65	0	0	0	0	0	0	0	0	1	0	0	0
"5491"	-72.85	1.65	0	0	0	0	0	0	0	0	1	0	0	0
"5492"	-72.75	1.65	0	0	0	0	0	0	0	0	1	0	0	0
"5493"	-72.65	1.65	0	0	0	0	0	0	0	0	1	0	0	0
"5494"	-72.55	1.65	0	0	0	0	0	0	0	0	1	0	0	0
"5495"	-72.45	1.65	0	0	0	0	0	0	0	0	1	0	0	0
"5496"	-72.35	1.65	0	0	0	0	0	0	0	0	1	0	0	0
"5497"	-72.25	1.65	0	0	0	0	0	0	0	0	1	0	0	0
"5498"	-72.15	1.65	0	0	0	0	0	0	0	0	1	0	0	0
"5499"	-72.05	1.65	0	0	0	0	0	0	0	0	1	0	0	0
"5500"	-71.95	1.65	0	0	0	0	0	0	0	0	1	0	0	0
"5501"	-71.85	1.65	0	0	0	0	0	0	0	0	1	0	0	0
"5502"	-71.75	1.65	0	0	0	0	0	0	0	0	1	0	0	0
"5503"	-71.65	1.65	0	0	0	0	0	0	0	0	1	0	0	0
"5504"	-71.55	1.65	0	0	0	0	0	0	0	0	1	0	0	0
"5505"	-71.45	1.65	0	0	0	0	0	0	0	0	1	0	0	0
"5506"	-71.35	1.65	0	0	0	0	0	0	0	0	1	0	0	0
"5507"	-71.25	1.65	0	0	0	0	0	0	0	0	1	0	0	0
"5508"	-71.15	1.65	0	0	0	0	0	0	0	0	1	0	0	0
"5509"	-71.05	1.65	0	0	0	0	0	0	0	0	1	0	0	0
"5510"	-70.95	1.65	0	0	0	0	0	0	0	0	1	0	0	0
"5511"	-70.85	1.65	0	0	0	0	0	0	0	0	1	0	0	0
"5512"	-70.75	1.65	0	0	0	0	0	0	0	0	1	0	0	0
"5513"	-70.65	1.65	0	1	0	0	0	0	0	0	1	0	0	0
"5514"	-70.55	1.65	0	1	0	0	0	0	0	0	1	0	0	0
"5515"	-70.45	1.65	0	1	0	0	0	0	0	0	1	0	0	0
"5516"	-70.35	1.65	0	1	0	0	0	0	0	0	1	0	0	0
"5517"	-70.25	1.65	0	1	0	0	0	0	0	0	1	0	0	0
"5518"	-70.15	1.65	0	1	0	0	0	0	0	0	1	0	0	0
"5519"	-70.05	1.65	0	1	0	0	0	0	0	0	1	0	0	0
"5520"	-69.95	1.65	0	1	0	0	0	0	0	0	1	0	0	0
"5521"	-69.85	1.65	0	1	0	0	0	0	0	0	1	0	0	0
"5522"	-69.75	1.65	0	1	0	0	0	0	0	0	1	0	0	0
"5523"	-69.65	1.65	0	1	0	0	0	0	0	0	1	0	0	0
"5524"	-69.55	1.65	0	1	0	0	0	0	0	0	1	0	0	0
"5525"	-69.45	1.65	0	1	0	0	0	0	0	0	1	0	0	0
"5526"	-69.35	1.65	0	1	0	0	0	0	0	0	1	0	0	0
"5527"	-69.25	1.65	0	1	0	0	0	0	0	0	1	0	0	0
"5528"	-69.15	1.65	0	1	0	0	0	0	0	0	1	0	0	0
"5529"	-69.05	1.65	0	1	0	0	0	0	0	0	1	0	0	0
"5530"	-68.95	1.65	0	1	0	0	0	0	0	0	1	0	0	0
"5531"	-68.85	1.65	0	1	0	0	0	0	0	0	1	0	0	0
"5532"	-68.75	1.65	0	1	0	0	0	0	0	0	1	0	0	0
"5533"	-68.65	1.65	0	1	0	0	0	0	0	0	1	0	0	0
"5534"	-68.55	1.65	0	1	0	0	0	0	0	0	1	0	0	0
"5535"	-68.45	1.65	0	1	0	0	0	0	0	0	1	0	0	0
"5536"	-68.35	1.65	0	1	0	0	0	0	0	0	1	0	0	0
"5537"	-68.25	1.65	0	1	0	0	0	0	0	0	1	0	0	0
"5538"	-68.15	1.65	0	1	0	0	0	0	0	0	1	0	0	0
"5539"	-68.05	1.65	0	1	0	0	0	0	0	0	1	0	0	0
"5540"	-67.95	1.65	0	1	0	0	0	0	0	0	1	0	0	0
"5541"	-67.85	1.65	0	1	0	0	0	0	0	0	1	0	0	0
"5542"	-67.75	1.65	0	1	0	0	0	0	0	0	1	0	0	0
"5543"	-67.65	1.65	0	1	0	0	0	0	0	0	1	0	0	0
"5544"	-67.55	1.65	0	1	0	0	0	0	0	0	1	0	0	0
"5545"	-67.45	1.65	0	1	0	0	0	0	0	0	1	0	0	0
"5546"	-67.35	1.65	0	1	0	0	0	0	0	0	1	0	0	0
"5547"	-67.25	1.65	0	1	0	0	0	0	0	0	1	0	0	0
"5548"	-67.15	1.65	0	1	0	0	0	0	0	0	1	0	0	0
"5549"	-67.05	1.65	0	1	0	0	0	0	0	0	0	0	0	0
"5550"	-66.95	1.65	0	1	0	0	0	0	0	0	0	0	0	0
"5551"	-66.85	1.65	0	1	0	0	0	0	0	0	0	0	0	0
"5552"	-66.75	1.65	0	1	0	0	0	0	0	0	0	0	0	0
"5553"	-66.65	1.65	0	1	0	0	0	0	0	0	0	0	0	0
"5554"	-66.55	1.65	0	1	0	0	0	0	0	0	0	0	0	0
"5555"	-66.45	1.65	0	1	0	0	0	0	0	0	0	0	0	0
"5556"	-66.35	1.65	0	1	0	0	0	0	0	0	0	0	0	0
"5557"	-66.25	1.65	0	1	0	0	0	0	0	0	0	0	0	0
"5558"	-66.15	1.65	0	1	0	0	0	0	0	0	0	0	0	0
"5559"	-66.05	1.65	0	1	0	0	0	0	0	0	0	0	0	0
"5560"	-65.95	1.65	0	1	0	0	0	0	0	0	0	0	0	0
"5561"	-65.85	1.65	0	1	0	0	0	0	0	0	0	0	0	0
"5562"	-65.75	1.65	0	1	0	0	0	0	0	0	0	0	0	0
"5563"	-65.65	1.65	0	1	0	0	0	0	0	0	0	0	0	0
"5564"	-65.55	1.65	0	1	0	0	0	0	0	0	0	0	0	0
"5565"	-65.45	1.65	0	1	0	0	0	0	0	0	0	1	0	0
"5566"	-65.35	1.65	0	1	0	0	0	0	0	0	0	1	0	0
"5567"	-65.25	1.65	0	1	0	0	0	0	0	0	0	1	0	0
"5568"	-65.15	1.65	0	1	0	0	0	0	0	0	0	1	0	0
"5569"	-65.05	1.65	0	1	0	0	0	0	0	0	0	1	0	0
"5570"	-64.95	1.65	0	1	0	0	0	0	0	0	0	1	0	0
"5571"	-64.85	1.65	0	1	0	0	0	0	0	0	0	1	0	0
"5572"	-64.75	1.65	0	1	0	0	0	0	0	0	0	1	0	0
"5573"	-64.65	1.65	0	1	0	0	0	0	0	0	0	1	0	0
"5574"	-64.55	1.65	0	1	0	0	0	0	0	0	0	1	0	0
"5575"	-64.45	1.65	0	1	0	0	0	0	0	0	0	1	0	0
"5576"	-64.35	1.65	0	1	0	0	0	0	0	0	0	1	0	0
"5577"	-64.25	1.65	0	1	0	0	0	0	0	0	0	1	0	0
"5578"	-64.15	1.65	0	1	0	0	0	0	0	0	0	1	0	0
"5579"	-64.05	1.65	0	1	0	0	0	0	0	0	0	1	0	0
"5580"	-63.95	1.65	0	1	0	0	0	0	0	0	0	1	0	0
"5581"	-63.85	1.65	0	1	0	0	0	0	0	0	0	0	0	0
"5582"	-63.75	1.65	0	1	0	0	0	0	0	0	0	0	0	0
"5583"	-63.65	1.65	0	1	0	0	0	0	0	0	0	0	0	0
"5584"	-63.55	1.65	0	1	0	0	0	0	0	0	0	0	0	0
"5585"	-63.45	1.65	0	1	0	0	0	0	0	0	0	0	0	0
"5586"	-63.35	1.65	0	1	0	0	0	0	0	0	0	0	0	0
"5587"	-63.25	1.65	0	1	0	0	0	0	0	0	0	0	0	0
"5588"	-63.15	1.65	0	1	0	0	0	0	0	0	0	0	0	0
"5589"	-63.05	1.65	0	1	0	0	0	0	0	0	0	0	0	0
"5590"	-62.95	1.65	0	1	0	0	0	0	0	0	0	0	0	0
"5591"	-62.85	1.65	0	1	0	0	0	0	0	0	0	0	0	0
"5592"	-62.75	1.65	0	1	0	0	0	0	0	0	0	0	0	0
"5593"	-62.65	1.65	0	1	0	0	0	0	0	0	0	0	0	0
"5594"	-62.55	1.65	0	1	0	0	0	0	0	0	0	0	0	0
"5595"	-62.45	1.65	0	1	0	0	0	0	0	0	0	0	0	0
"5596"	-62.35	1.65	0	1	0	0	0	0	0	0	0	0	0	0
"5597"	-62.25	1.65	0	1	0	0	0	0	0	0	0	0	0	0
"5598"	-78.05	1.55	0	0	0	0	1	0	0	0	0	0	0	0
"5599"	-77.95	1.55	0	0	0	0	1	0	0	0	0	0	0	0
"5600"	-77.85	1.55	0	0	0	0	1	0	0	0	0	0	0	0
"5601"	-77.75	1.55	0	0	0	0	1	0	0	0	0	0	0	0
"5602"	-76.95	1.55	0	0	0	0	0	0	1	0	0	0	0	0
"5603"	-76.85	1.55	0	0	0	0	0	0	1	0	0	0	0	0
"5604"	-76.75	1.55	0	0	0	0	0	0	1	1	0	0	0	0
"5605"	-76.65	1.55	0	0	0	0	0	0	1	1	1	0	0	0
"5606"	-76.55	1.55	0	0	0	1	0	0	1	1	1	0	0	0
"5607"	-76.45	1.55	0	0	0	0	0	0	1	1	1	0	0	0
"5608"	-76.35	1.55	0	0	0	0	0	0	1	1	0	0	0	0
"5609"	-76.25	1.55	0	0	0	0	0	0	1	1	0	0	0	0
"5610"	-76.15	1.55	0	0	0	0	0	0	1	1	0	0	0	0
"5611"	-76.05	1.55	0	0	0	0	0	0	1	1	0	0	0	0
"5612"	-75.95	1.55	0	1	0	0	0	0	1	1	0	0	0	0
"5613"	-75.85	1.55	0	1	0	0	0	0	0	1	0	0	0	0
"5614"	-75.75	1.55	0	1	0	0	0	0	0	1	0	0	0	0
"5615"	-75.65	1.55	0	1	0	0	0	0	0	0	0	0	0	0
"5616"	-75.55	1.55	0	1	0	0	0	0	0	0	0	0	0	0
"5617"	-75.45	1.55	0	1	0	0	0	0	0	0	0	0	0	0
"5618"	-75.35	1.55	0	1	0	0	0	0	0	0	0	0	0	0
"5619"	-75.25	1.55	0	1	0	0	0	0	0	0	0	0	0	0
"5620"	-75.15	1.55	0	1	0	0	0	0	0	0	0	0	0	0
"5621"	-75.05	1.55	0	1	0	0	0	0	0	0	0	0	0	0
"5622"	-74.95	1.55	0	1	0	0	0	0	0	0	0	0	0	0
"5623"	-74.85	1.55	0	1	0	0	0	0	0	0	0	0	0	0
"5624"	-74.75	1.55	0	1	0	0	0	0	0	0	0	0	0	0
"5625"	-74.65	1.55	0	1	0	0	0	0	0	0	0	0	0	0
"5626"	-74.55	1.55	0	1	0	0	0	0	0	0	0	0	0	0
"5627"	-74.45	1.55	0	1	0	0	0	0	0	0	0	0	0	0
"5628"	-74.35	1.55	0	1	0	0	0	0	0	0	0	0	0	0
"5629"	-74.25	1.55	0	1	0	0	0	0	0	0	0	0	0	0
"5630"	-74.15	1.55	0	1	0	0	0	0	0	0	0	0	0	0
"5631"	-74.05	1.55	0	1	0	0	0	0	0	0	0	0	0	0
"5632"	-73.95	1.55	0	1	0	0	0	0	0	0	0	0	0	0
"5633"	-73.85	1.55	0	1	0	0	0	0	0	0	0	0	0	0
"5634"	-73.75	1.55	0	1	0	0	0	0	0	0	0	0	0	0
"5635"	-73.65	1.55	0	1	0	0	0	0	0	0	0	0	0	0
"5636"	-73.55	1.55	0	1	0	0	0	0	0	0	0	0	0	0
"5637"	-73.45	1.55	0	1	0	0	0	0	0	0	0	0	0	0
"5638"	-73.35	1.55	0	1	0	0	0	0	0	0	0	0	0	0
"5639"	-73.25	1.55	0	1	0	0	0	0	0	0	0	0	0	0
"5640"	-73.15	1.55	0	1	0	0	0	0	0	0	1	0	0	0
"5641"	-73.05	1.55	0	1	0	0	0	0	0	0	1	0	0	0
"5642"	-72.95	1.55	0	1	0	0	0	0	0	0	1	0	0	0
"5643"	-72.85	1.55	0	0	0	0	0	0	0	0	1	0	0	0
"5644"	-72.75	1.55	0	0	0	0	0	0	0	0	1	0	0	0
"5645"	-72.65	1.55	0	0	0	0	0	0	0	0	1	0	0	0
"5646"	-72.55	1.55	0	0	0	0	0	0	0	0	1	0	0	0
"5647"	-72.45	1.55	0	0	0	0	0	0	0	0	1	0	0	0
"5648"	-72.35	1.55	0	0	0	0	0	0	0	0	1	0	0	0
"5649"	-72.25	1.55	0	0	0	0	0	0	0	0	1	0	0	0
"5650"	-72.15	1.55	0	0	0	0	0	0	0	0	1	0	0	0
